com_id,savi_id,misc_id,involvement_source_id_fk,involvement_source_desc,org_name,qualifying_naics,PrimaryNaics,PrimaryNaics_Desc,SecondaryNaics,SecondaryNaics_Desc,group_id,group_desc,parent_group_id,parent_group_desc
248067209,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Kipp Indianapolis Inc ,611110,611110,  Elementary and secondary schools,621610,  Home health care services,1,Elementary & Secondary Schools,1,Education Cluster
258080142,860123,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Metropolitan High ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
258080167,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Sense Charter School ,611110,611110,  Elementary and secondary schools,454110,NULL,1,Elementary & Secondary Schools,1,Education Cluster
258080456,900615,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Winding Ridge Elementary Schl ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
258080464,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Diploma Plus Secondary Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
258080472,860395,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Glenns Valley Elementary Schl ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
258080480,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Pike Preparatoy Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
258080498,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Porter Service Center ,611110,611110,  Elementary and secondary schools,541910,  Marketing research and public opinion polling,1,Elementary & Secondary Schools,1,Education Cluster
258080506,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Special Education Office ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
259189173,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,International Montessori Schl ,611110,611110,  Elementary and secondary schools,624410,  Child day care services,1,Elementary & Secondary Schools,1,Education Cluster
269247367,886331,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lighthouse Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
354452641,860634,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Calvary Lutheran School ,611110,611110,  Elementary and secondary schools,611110,  Elementary and secondary schools,1,Elementary & Secondary Schools,1,Education Cluster
367310752,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Public Schools ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
367434974,865383,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lawrence Township Sch Lt Fndtn ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
367436037,865383,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lawrence Township School Nutri ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
367299567,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Pike Township Sch Lincoln ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
368164596,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Park Tudor School ,611110,611110,  Elementary and secondary schools,624410,  Child day care services,1,Elementary & Secondary Schools,1,Education Cluster
368295242,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Public Schools ,611110,611110,  Elementary and secondary schools,524210,  Insurance agencies and brokerages,1,Elementary & Secondary Schools,1,Education Cluster
379018823,860243,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Blue Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
383189479,867425,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Pike Twp Special Education ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
383203387,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Fortune Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
383204922,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Division Ecceptional Learners ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
383224375,860621,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Holy Cross Central Catholic ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
389104647,863196,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Flanner House Child Dev Center ,611110,624110,  Child and youth services,611110,  Elementary and secondary schools,1,Elementary & Secondary Schools,1,Education Cluster
393641378,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,St Joseph Inst For The Deaf ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
400146380,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Oaks Acedamey School ,611110,611110,  Elementary and secondary schools,541618,  Other management consulting services,1,Elementary & Secondary Schools,1,Education Cluster
401326710,860143,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Center For Inquiry At School ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
401363721,860612,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,St Therese Little Flower ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
401342052,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Public School ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
401408928,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Off Campus Instruction ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
401408930,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Ps69 ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
402314736,865319,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Wayne Township Schools ,611110,611110,  Elementary and secondary schools,611110,  Elementary and secondary schools,1,Elementary & Secondary Schools,1,Education Cluster
402347678,861754,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Suburban Baptist Church ,611110,813110,  Religious organizations,611110,  Elementary and secondary schools,1,Elementary & Secondary Schools,1,Education Cluster
402580020,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lighthouse Academies-in Regl ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
403425906,887103,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Irvington Community Middle ,611110,611110,  Elementary and secondary schools,454110,NULL,1,Elementary & Secondary Schools,1,Education Cluster
403425907,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Metro School District ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
403425913,900804,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Village Montessori School ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
403425958,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Public Elementary School 15 ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
403425968,865317,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Wayne Twp Career Center ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
404403324,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Msd Decatur Technology Center ,611110,611110,  Elementary and secondary schools,541519,  Other computer related services,1,Elementary & Secondary Schools,1,Education Cluster
404609538,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,True Blessings Christian Acad ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
404698483,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Pathfinder School Llc ,611110,611110,  Elementary and secondary schools,454110,NULL,1,Elementary & Secondary Schools,1,Education Cluster
405595771,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Porter Percussion Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
410893773,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Student Fellowship Blacks Inc ,611110,611110,  Elementary and secondary schools,813110,  Religious organizations,1,Elementary & Secondary Schools,1,Education Cluster
410915385,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Msd Of Wash Township Trans ,611110,485410,  School and employee bus transportation,611110,  Elementary and secondary schools,1,Elementary & Secondary Schools,1,Education Cluster
410916857,860610,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Capitol City Sda School ,611110,611110,  Elementary and secondary schools,454110,NULL,1,Elementary & Secondary Schools,1,Education Cluster
410917361,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,St Lawrence ,611110,611110,  Elementary and secondary schools,813110,  Religious organizations,1,Elementary & Secondary Schools,1,Education Cluster
410917642,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,St Joan Of Arc Catholic School ,611110,611110,  Elementary and secondary schools,611110,  Elementary and secondary schools,1,Elementary & Secondary Schools,1,Education Cluster
410918938,863573,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Public Schools ,611110,611110,  Elementary and secondary schools,999990,NULL,1,Elementary & Secondary Schools,1,Education Cluster
413327266,860585,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Providence Cristo Rey High ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
413344494,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Springwood School ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
415253069,860040,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Connections Academy ,611110,611110,  Elementary and secondary schools,999990,NULL,1,Elementary & Secondary Schools,1,Education Cluster
415253073,865835,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Damar Charter Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
415253074,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Aba Programming Inc ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
415253081,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Excel Center For Adult ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
415253127,865383,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lawrenc Advance Academy ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
421843973,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Institute For Sch Excellence ,611110,611110,  Elementary and secondary schools,999990,NULL,1,Elementary & Secondary Schools,1,Education Cluster
422079122,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Oaks Academy Brookside ,611110,611110,  Elementary and secondary schools,624410,  Child day care services,1,Elementary & Secondary Schools,1,Education Cluster
422210132,860048,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Carpe Diem Meridian ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
422780641,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Stephen Decatur Elementary ,611110,611110,  Elementary and secondary schools,NULL,NULL,1,Elementary & Secondary Schools,1,Education Cluster
423004479,864977,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Beech Grove City Schools ,611110,611110,  Elementary and secondary schools,611110,  Elementary and secondary schools,1,Elementary & Secondary Schools,1,Education Cluster
423485478,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Tindley Preparatory Academy ,611110,611110,  Elementary and secondary schools,813410,  Civic and social organizations,1,Elementary & Secondary Schools,1,Education Cluster
424631176,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Education Dept ,611110,611110,  Elementary and secondary schools,921120,  Legislative bodies,1,Elementary & Secondary Schools,1,Education Cluster
425125066,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Favor Transitional Svc ,611110,611110,  Elementary and secondary schools,541990,  All other professional and technical services,1,Elementary & Secondary Schools,1,Education Cluster
